Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
2:46:41,10/21/2022,8253667499,6401860693,4409.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:52:34,10/29/2022,6083353031,390674811,358.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:00:05,11/11/2022,2848407050,5073889774,5360.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:46:33,10/29/2022,3044851520,3072497134,1820.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
4:15:43,10/22/2022,8347642763,3879485543,10208.62,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_In
6:00:48,10/10/2022,7578112785,3150394299,13672.32,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
4:42:58,10/10/2022,7689962249,1683635677,650.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:01:13,10/17/2022,9798564929,1451360229,5752.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:44:17,10/11/2022,1216395576,7129054090,3548.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:00:49,11/4/2022,9630643244,1824517179,3335.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
3:27:08,10/9/2022,8170056754,5854881284,470.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:55:12,10/9/2022,6162333930,1292106949,5783.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
7:38:59,10/27/2022,6075105143,152203212,300.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:00:24,10/10/2022,3360709914,4633468553,4401.64,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Small_Fan_Out
18:37:19,10/23/2022,6861332327,4777404343,7325.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:07:47,10/14/2022,4087444374,1089795563,3116.74,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
1:55:05,11/1/2022,5661851904,9712275914,5677.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:12:11,10/8/2022,2560729153,5984515792,5567.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
21:36:23,10/8/2022,6900380550,1129619481,16278.17,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
17:21:19,11/8/2022,2277493955,3655032575,30159.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
21:48:18,10/16/2022,6415647123,4323607280,3413.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:16:59,11/8/2022,8443848342,5365033710,23225.58,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:38:22,10/8/2022,1452170043,7548542814,19803.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
7:30:40,11/1/2022,245083447,6472558917,4742.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
20:55:11,11/5/2022,7502653138,4218346841,8896.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:56:31,11/11/2022,4521323242,869564703,6737.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:29:47,10/18/2022,834797284,9311241285,3688.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:28:32,10/26/2022,8309544882,4173136393,19865.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:36:46,11/8/2022,6246619239,6324272514,1627.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
8:26:51,11/8/2022,1720394756,4131246541,18669.01,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Mutual
8:31:16,10/27/2022,7333788812,8222445806,6879.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
21:58:31,10/14/2022,7952565397,4400305279,32062.76,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:44:51,10/10/2022,2927440133,3176500096,10575.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
17:07:12,10/25/2022,4061384728,7493108004,14884.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
20:42:44,10/14/2022,4343286646,5682731358,5693.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:39:58,10/9/2022,2248752158,1833066340,4887.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:33:54,11/5/2022,5615020106,9535123317,12005.44,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
9:29:50,11/8/2022,9081321372,7216248330,40757.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
6:39:30,11/2/2022,6026116861,863820861,1281.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:34:25,10/24/2022,3577809290,3145794997,21425.08,Turkish lira,UK pounds,Turkey,UK,Cross-border,0,Normal_Mutual
23:57:43,10/12/2022,8840065859,750161522,1478.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:15:08,10/30/2022,2889621874,6828170658,513.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:13:13,11/1/2022,6685119997,8429314167,57783.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
13:46:23,10/31/2022,5308777409,1996835505,1463.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:43:45,10/9/2022,9868184440,4870862310,8987.23,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:23:03,11/5/2022,8709401766,2710055540,5142.37,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
19:03:25,10/30/2022,8180422959,7037543566,4602.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
5:41:28,10/13/2022,9988752004,8781848396,2064.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:56:06,11/5/2022,4403446109,3907570375,141.24,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
9:15:18,10/23/2022,8599800332,9623171647,19231.43,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_In
18:24:33,10/14/2022,877284810,9852230754,9513.69,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:38:41,10/26/2022,3552164846,813503869,7716.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Foward
17:09:50,10/23/2022,9215724374,6192716992,2229.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
14:45:23,10/30/2022,9938221650,8772783205,2555.42,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Small_Fan_Out
10:42:38,11/6/2022,6997149672,6123832547,8563.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
9:03:11,11/3/2022,599606329,9774951818,5741.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:56:46,11/8/2022,3714307828,6365163391,7852.98,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
16:15:11,10/27/2022,5531906171,5456582062,8242.13,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
1:26:31,10/30/2022,2480845592,8359784024,862.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
8:23:07,10/15/2022,4139151352,1538840679,9355.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
4:41:47,10/26/2022,1625211274,2531641446,204.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
7:03:02,10/10/2022,2603686237,2389071208,4630.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:22:40,10/11/2022,1676300539,655843620,465.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:16:51,11/1/2022,1644128691,1247058349,1090.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:55:46,10/28/2022,685687321,8040326710,65.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
14:31:09,10/18/2022,9525959912,7873064391,9513.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:11:17,11/6/2022,6061326781,5833293023,4902.31,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:34:25,10/10/2022,25327078,9611872938,2258.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:55:18,11/11/2022,2705231131,3848090497,16680.32,Euro,Naira,Netherlands,Nigeria,Cross-border,0,Normal_Fan_In
19:03:54,10/8/2022,6551100211,4085276112,7712.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
20:36:55,11/11/2022,761315222,1710080743,1894.6,Euro,UK pounds,Netherlands,UK,Cross-border,0,Normal_Small_Fan_Out
9:48:35,11/10/2022,386852734,6711317457,6717.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:20:12,10/21/2022,2295019842,7173056805,10474.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:01:01,10/17/2022,1617867934,4921835326,4836.46,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:28:14,10/30/2022,9232697351,7674013317,19203.7,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:51:20,10/18/2022,1012176180,4535916781,622.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:20:34,10/13/2022,9585651296,9701936157,12792.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:41:47,11/5/2022,3986364688,3077184007,348.13,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:56:55,10/13/2022,776807521,5295954523,13402.92,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Fan_Out
10:16:52,10/14/2022,7658946456,1598691308,981.78,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:35:28,10/8/2022,5527104386,1491736788,14735.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:02:50,10/12/2022,5047612238,6508034006,6369.31,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:35:46,11/3/2022,9314984552,1321251546,14071.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:54:37,11/2/2022,5861810027,9680973147,697.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:25:21,11/1/2022,5003688705,2803714925,3246.09,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:12:45,10/17/2022,8212960079,7601603540,2812.17,Euro,UK pounds,Netherlands,UK,Cross-border,0,Normal_Small_Fan_Out
15:50:08,10/7/2022,8664509690,6477246014,3083.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:20:50,11/11/2022,2812099632,3442211351,11184.74,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
3:21:35,10/11/2022,3918256548,7591041484,7787.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:46:31,10/26/2022,1333192358,4428373540,10925.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
20:44:52,11/1/2022,9671410221,4966937734,2840.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
14:26:15,10/30/2022,8514685506,2821067781,66318.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
12:02:04,10/17/2022,9890214856,7386927518,11711.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
14:23:39,10/16/2022,4027535511,1341613543,4533.54,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
12:39:32,10/22/2022,6466841046,6709505891,3558.91,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:45:29,10/8/2022,9923107421,1129619481,6226.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
6:17:17,10/14/2022,6085846218,1302384416,30106.25,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:36:33,10/22/2022,4174410878,3466758877,12058.54,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
18:00:22,10/22/2022,3215246553,7942102403,5395.39,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out
20:31:33,10/29/2022,5057872794,4104355443,6996.61,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
7:52:14,10/12/2022,4126443116,2327928907,592.29,Euro,UK pounds,Austria,UK,Cross-border,0,Normal_Small_Fan_Out
13:17:40,10/28/2022,2508215300,4468865464,5015.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:03:37,11/1/2022,4651638845,9483067319,390.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:43:43,10/23/2022,3950352859,7480491867,4916.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
3:00:23,11/1/2022,1093196245,2309469364,7470.9,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Fan_In
16:36:10,10/7/2022,7249342779,4481201444,2992.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
14:55:31,10/14/2022,8730176249,2756288103,881.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:36:50,10/20/2022,4275432794,8391929508,92.88,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
23:15:23,10/9/2022,4218857996,8879961737,3257.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:12:14,11/1/2022,24474863,4652415622,108.69,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:01:01,10/23/2022,4726015430,1446367061,4265.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:21:21,10/23/2022,6885537770,3792773412,695.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:32:45,10/30/2022,9707028392,2968694500,16857.31,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Mutual
17:33:20,10/14/2022,5964831463,724029388,1254.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
21:37:47,11/2/2022,9433873896,6244867112,12306.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
8:06:54,10/12/2022,9431234620,7690730722,40308.07,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Small_Fan_Out
20:30:27,10/15/2022,2517567965,9514128493,5188.41,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,0,Normal_Fan_Out
23:35:04,11/4/2022,7038480146,3570411420,271.46,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
6:47:17,11/4/2022,1104703194,543249978,9369.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
0:25:40,10/13/2022,9127174113,5247904465,10015.47,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Fan_Out
20:23:18,11/3/2022,6815208258,7575405300,133.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
9:55:33,10/29/2022,8178700787,1481431911,12159.9,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
13:52:45,10/22/2022,5643105359,9982156697,1774.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:59:59,11/1/2022,1449787806,1889491285,16849.48,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
16:54:38,11/5/2022,5022852820,5506679103,10839.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:13:20,10/11/2022,1261039934,2398509150,79.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
5:07:03,10/28/2022,3005486666,6540311644,13057.03,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
5:27:27,10/28/2022,866033215,6960440735,2208.68,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
8:12:02,11/4/2022,2165259195,1957247256,17451.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:10:01,10/26/2022,7315797780,5279242186,301.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:15:17,11/1/2022,4806600485,7585492369,1348.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
8:04:42,11/7/2022,7961936224,4482773924,5721.12,Turkish lira,UK pounds,Turkey,UK,Cross-border,0,Normal_Fan_Out
22:01:58,10/14/2022,5877841006,1746146462,4401.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
9:26:59,10/20/2022,3777768036,4446841689,7372.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:19:23,10/17/2022,5359630584,5055815822,8405.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
21:26:57,10/31/2022,8323355303,9403724387,19371.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
18:43:57,11/6/2022,2269444242,6651217471,6975.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
17:53:40,10/17/2022,1807570429,6402182501,8960.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
17:41:20,10/26/2022,510675354,9764030424,5634.77,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:43:47,10/12/2022,1345823816,9268107345,6507.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
17:26:59,11/6/2022,1158067967,9283072503,646.91,US dollar,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
4:02:06,10/22/2022,9704913024,4290088923,6064.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:25:23,10/8/2022,1694897764,4980441852,9613.45,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
7:57:16,10/26/2022,3616517268,2476702194,10291.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:16:29,10/19/2022,5865388412,8442314899,1928.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
21:45:05,11/10/2022,7798839281,5986013869,13184.83,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
19:36:12,10/14/2022,3473741836,917989464,11740.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:48:26,11/5/2022,4596989128,3930973138,6959.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:10:24,11/4/2022,9871008191,2842827101,6447.39,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:11:09,10/17/2022,9436897258,3507372495,4766.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
18:24:53,10/25/2022,6115753155,2644693788,18588.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:37:33,11/7/2022,3017645644,1567871745,30363.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:16:43,10/13/2022,2707020784,5996939131,14959.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
9:08:35,10/19/2022,1408273341,4504000347,18846.41,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:47:44,10/9/2022,670403118,7619114347,3431.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
18:38:34,10/24/2022,4531777423,2745971287,8024.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
20:19:20,10/19/2022,9671005401,6219034777,18606.49,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
16:47:47,10/24/2022,867365092,1044135975,926.67,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:24:27,10/19/2022,1999253121,2018083716,5119.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:40:58,10/7/2022,4121324384,3405158611,6513.29,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out
18:15:00,10/28/2022,8612751238,4641807852,11378.08,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:38:38,11/8/2022,2345194807,2221527871,9171.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
17:20:28,11/2/2022,5896814086,198100506,9894.89,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
9:03:22,10/10/2022,6078311391,2694558455,7956.18,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:41:41,10/29/2022,8993755210,7114563632,8688.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:17:34,10/28/2022,7468481487,3182534896,238.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:52:23,10/13/2022,4619138672,4323127099,14921.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
21:04:33,11/3/2022,5223272370,1186537090,3316.95,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:20:42,10/8/2022,8642956874,886587056,22918.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:49:13,10/22/2022,4178551172,5172606052,4873.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:09:34,11/8/2022,4042862773,1343129166,2466.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
10:23:37,11/2/2022,9480924118,5747779860,1947.2,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
17:28:27,10/16/2022,997923776,8163505753,27238.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
20:03:47,10/20/2022,5390311085,2304196393,7966.96,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:47:29,10/27/2022,7641903522,8537950519,5895.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:42:22,10/19/2022,2345224110,3459585044,52693.54,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:26:24,10/30/2022,2665529992,1173759106,8749.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
13:31:20,10/20/2022,967550736,9674752892,6097.95,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
9:38:15,10/19/2022,5747779860,8469842562,170.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:06:00,10/7/2022,6567703314,6476939888,6097.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:48:44,11/8/2022,1729161198,2186124074,14964.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:45:45,10/20/2022,3558691368,8783730594,6129.71,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Fan_Out
16:34:50,10/25/2022,7679217646,4749674773,10032.61,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
16:31:53,10/10/2022,8868041379,5183365297,5455.21,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
14:22:17,10/31/2022,7283912471,774717733,10289.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
18:13:59,11/1/2022,7072561629,6571049178,13530.59,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
21:16:07,10/25/2022,8321009171,7479182088,148.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:18:26,10/7/2022,7758268667,5660302132,5077.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:02:28,11/8/2022,5858301848,4903447200,2149.58,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
17:50:26,11/8/2022,2150680043,8492907558,11068.31,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:29:41,10/13/2022,6327106864,3448676118,9639.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
20:52:23,10/17/2022,4924631375,8020361872,212.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
23:05:50,10/23/2022,7423698019,6476117935,1314.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:27:28,11/5/2022,9305024478,2346833318,3560.66,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
8:44:49,11/4/2022,236763209,7365834566,6529.63,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
1:36:23,10/28/2022,4877416145,3824303100,4926.44,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:09:36,10/27/2022,1015925241,7448708709,2983.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:41:33,10/12/2022,5097366129,7675594322,14659.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
19:24:48,10/27/2022,3039993322,4227279394,6322.5,Yen,UK pounds,Netherlands,UK,Cross-border,0,Normal_Fan_Out
11:52:56,10/20/2022,5510973979,8565176447,8133.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:00:13,10/24/2022,7799825595,3934460582,2573.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:07:52,10/29/2022,8759116670,529342035,944.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
6:45:59,11/10/2022,651057717,2415310789,12621.91,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
6:36:55,10/31/2022,7543159220,1134680225,2317.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:27:02,10/28/2022,4877416145,9575260966,11088.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:04:18,10/23/2022,287475932,9289647862,491.73,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:10:40,10/18/2022,1156920925,9125392222,3138.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:27:47,10/27/2022,3130678341,7730233494,10802.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:03:23,11/7/2022,1776918759,9204198677,11304.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
4:36:09,11/9/2022,7191297691,3557627046,24132.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:56:00,11/2/2022,2798781325,3827342162,1075.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
6:45:22,10/19/2022,799040739,8338621286,6734.47,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:00:24,10/26/2022,6764518163,8974288668,25825.8,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:14:00,11/10/2022,3904069337,6193627241,649.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:23:08,11/10/2022,7149681309,2677533639,7615.78,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
